,0,1,2
0,2.1398274720235313,-0.1482240230666723,-0.38166485191068217
1,-0.15641371565289544,-0.3853376094383819,-0.21303141825021663
2,-0.3914882080058541,-0.21642492658852017,-0.14729980994176686
3,-0.2240281152271087,-0.15058446976800843,0.5312343562225981
4,-0.1587538633371068,0.5290733176840575,0.700703509048692
5,0.5150591045481105,0.6988231036119458,0.008841918124327355
6,0.6833491016108124,0.0058158217990886205,0.519282653781402
7,-0.003698559646686843,0.5171018237747869,2.819466493130782
8,0.5031905613048031,2.8210946614862227,0.530126798734963
9,2.7873698653992425,0.5279639261322994,2.1453643936623763
10,0.5139592533761858,2.145876280028174,0.3814238896156713
11,2.1179581261671836,0.37901477185313015,0.19164033245584006
12,0.36629100979570817,0.18891694187475266,0.767937575109854
13,0.17782795475375623,0.7661685061859204,1.1351489029961483
14,0.7501153572464768,1.1339879190967765,2.2851333730638292
15,1.1147716516860393,2.2858767104138913,-0.42738695562494267
16,2.2567546017538933,-0.43113542684786016,-0.5572999591082369
17,-0.43689218018284065,-0.5612635602738192,-0.9642088657345913
18,-0.5659012571152416,-0.9688462892844243,-0.5916526086791128
19,-0.969978917025467,-0.5956730962481682,1.1777632334615225
20,-0.6000148830995014,1.1766728169281873,0.8194013450037947
21,1.1570894743059832,0.8177174977094881,0.534612131048072
22,0.8012210454490633,0.5324566859488722,-0.261435170276164
23,0.5184133770276621,-0.2649088329956218,-0.1916884364818598
24,-0.27209507697459295,-0.1950466018266137,0.5258288144545882
25,-0.20283363659068146,0.5236588245881633,0.46599499568643055
26,0.5096911742015524,0.4637259237754383,-0.4871068961771246
27,0.45027367540118635,-0.4909542608675354,0.5817319980261638
28,-0.4961965931247335,0.579654581253687,1.3561773364779692
29,0.5652053869191341,1.3553823654714354,-0.4818115591342526
30,1.3342621831552084,-0.4856501549907216,-0.08782048303946915
31,-0.49093810070573013,-0.0910066478433254,-0.2703966511752873
32,-0.09968838987037502,-0.2738851536938439,-0.2923200444960366
33,-0.2809942044502495,-0.29584485114290726,-0.8748034457211199
34,-0.30276505617179816,-0.8792928180184555,-0.6630891482588634
