41,Kepulauan Bangka Belitung,Jahe,2015,"98,012","537,037",,11.492845199136,,"190,470","623,817",,,0.943332111728389,0.161590376064864
42,Kepulauan Bangka Belitung,Jahe,2016,"257,346","546,329",,12.4581767619253,,"250,658","554,078",,,0.0259868554651237,0.0141833969624066
43,Kepulauan Bangka Belitung,Jahe,2017,"91,715","226,435",,11.4264412217485,,"107,609","259,199",,,0.173301408377553,0.144696182603871
44,Kepulauan Bangka Belitung,Jahe,2018,"96,836","243,422",,11.4807741049531,,"97,913","245,000",,,0.0111253445715925,0.00648145200840821
45,Kepulauan Bangka Belitung,Jahe,2019,"103,526","236,517",,11.5475780678697,,"102,965","237,365",,,0.00542150390536214,0.00358651936680699
46,Kepulauan Riau,Jahe,2015,"12,199","32,242",,9.40910926014874,,"21,276","52,754",,,0.744042408285052,0.636198972771786
47,Kepulauan Riau,Jahe,2016,"10,509","42,451",,9.2599873118656,,"11,586","43,481",,,0.102450978577118,0.0242711061697202
48,Kepulauan Riau,Jahe,2017,"9,224","226,435",,9.12956406194889,,"9,460","208,140",,,0.0256033969413154,0.0807974329374826
49,Kepulauan Riau,Jahe,2018,"12,933","18,218",,9.46753746341524,,"12,586","37,210",,,0.0268525034146238,1.04249441910638
50,Kepulauan Riau,Jahe,2019,"14,921","19,212",,9.61052489564042,,"14,687","21,012",,,0.0156509846971472,0.0936818828194885
51,DKI Jakarta,Jahe,2015,"8,451","10,245",,9.04204005654448,,"9,075","11,322",,,0.073795665096839,0.10509337562448
52,DKI Jakarta,Jahe,2016,"3,836","5,227",,8.25218543600333,,"4,360","5,836",,,0.136565358856449,0.116599992983983
53,DKI Jakarta,Jahe,2017,"1,949","2,793,836",,7.57507169950756,,"2,190","2,515,036",,,0.123697522656405,0.0997910948186176
54,DKI Jakarta,Jahe,2018,"6,129","13,748",,8.72078688348573,,"5,735","263,877",,,0.0642668221299178,18.1938321706163
55,DKI Jakarta,Jahe,2019,"3,107","8,893",,8.04141290939305,,"3,370","34,391",,,0.0845866960787168,2.86724170338056
56,Jawa Barat,Jahe,2015,"25,533,794","66,409,489",,17.0555133876554,,"22,980,752","59,771,979",,,0.0999868025454239,0.0999482131529906
57,Jawa Barat,Jahe,2016,"22,505,678","63,520,412",,16.9292781908939,,"22,553,185","63,145,569",,,0.0021109054394472,0.00590114680294135
58,Jawa Barat,Jahe,2017,"15,655,196","2,793,836",,16.5663134326259,,"16,344,995","8,829,009",,,0.0440619801764771,2.16017449570428
59,Jawa Barat,Jahe,2018,"10,868,882","26,966,783",,16.2014144019218,,"11,416,493","25,153,006",,,0.0503834059088218,0.0672596865841192
60,Jawa Barat,Jahe,2019,"14,237,923","34,077,527",,16.4714195965684,,"13,955,780","33,185,075",,,0.0198163012008065,0.0261888762431674
61,Jawa Tengah,Jahe,2015,"23,089,391","40,301,740",,16.9548838059287,,"22,176,030","39,590,073",,,0.0395576088197471,0.0176584562782555
62,Jawa Tengah,Jahe,2016,"27,028,041","48,421,766",,17.1123854405984,,"26,542,840","47,538,597",,,0.0179517675626738,0.0182390962645345
63,Jawa Tengah,Jahe,2017,"18,143,343","2,793,836",,16.7138142745365,,"18,983,293","7,268,312",,,0.0462951997892207,1.60155287384898
64,Jawa Tengah,Jahe,2018,"18,459,733","39,198,453",,16.7311023232291,,"18,512,089","36,005,439",,,0.00283622568663015,0.0814576558037565
65,Jawa Tengah,Jahe,2019,"16,242,621","27,071,149",,16.6031492713012,,"16,469,568","27,964,578",,,0.0139723014463179,0.0330029948395847
66,DI Yogyakarta,Jahe,2015,"2,211,824","4,617,291",,14.6093280724552,,"3,637,598","6,952,020",,,0.644614752208597,0.50564902646917
67,DI Yogyakarta,Jahe,2016,"2,383,192","4,917,635",,14.6839513235444,,"2,508,633","5,121,073",,,0.0526355568367561,0.0413691682907507
68,DI Yogyakarta,Jahe,2017,"2,001,531","2,793,836",,14.5094229456785,,"2,052,241","3,026,560",,,0.0253356874297177,0.0832990007254358
69,DI Yogyakarta,Jahe,2018,"2,310,922","5,455,788",,14.6531571370642,,"2,285,054","5,212,865",,,0.0111938367544689,0.0445257083488076
70,DI Yogyakarta,Jahe,2019,"1,904,977","4,549,794",,14.4599804929792,,"1,942,985","4,616,101",,,0.0199517850546064,0.01457365266865
71,Jawa Timur,Jahe,2015,"52,928,938","77,541,345",,17.7844607793971,,"47,830,343","70,248,821",,,0.09632906919153,0.0940469163676875
72,Jawa Timur,Jahe,2016,"32,568,610","100,993,661",,17.2988594990313,,"34,094,783","97,919,177",,,0.0468602518472965,0.0304423466619881
73,Jawa Timur,Jahe,2017,"42,390,781","2,793,836",,17.5624414673157,,"41,561,181","12,306,370",,,0.0195702875421984,3.40482909380417
74,Jawa Timur,Jahe,2018,"49,125,970","77,241,049",,17.7098983735058,,"48,369,491","70,747,581",,,0.015398757059267,0.0840675777252617
75,Jawa Timur,Jahe,2019,"28,784,746","49,091,741",,17.1753561520128,,"30,743,221","51,257,325",,,0.0680386240777291,0.0441130008194489
76,Banten,Jahe,2015,"901,261","1,247,320",,13.7115501727773,,"3,885,457","6,248,321",,,3.3111340124855,4.00939654707382
77,Banten,Jahe,2016,"702,060","1,665,053",,13.4617741494411,,"1,020,400","2,123,380",,,0.453436593913154,0.275262559275658
78,Banten,Jahe,2017,"510,968","2,793,836",,13.1440622449158,,"561,911","2,726,790",,,0.0996993344245958,0.0239976952795507
79,Banten,Jahe,2018,"345,420","681,810",,12.7525163468979,,"367,069","886,308",,,0.062674763914153,0.299934054210258
80,Banten,Jahe,2019,"401,218","847,959",,12.9022601994673,,"397,803","851,794",,,0.00851130384199445,0.00452251081727961
81,Bali,Jahe,2015,"1,940,554","5,735,658",,14.4784840572833,,"1,786,279","5,247,272",,,0.0795005389339785,0.0851491510869353
82,Bali,Jahe,2016,"1,790,777","5,732,844",,14.3981601618445,,"1,790,327","5,684,287",,,0.000251180846665345,0.00847000911981886
83,Bali,Jahe,2017,"792,310","2,793,836",,13.5827080083554,,"892,112","3,082,881",,,0.125962967918738,0.103458139956587
84,Bali,Jahe,2018,"480,826","1,093,655",,13.0832607372802,,"521,955","1,292,578",,,0.0855373293273856,0.181887896631365
85,Bali,Jahe,2019,"222,168","886,146",,12.3111891314152,,"252,147","926,789",,,0.134936881959224,0.0458650840369843
86,Nusa Tenggara Barat,Jahe,2015,"53,495","470,850",,10.8873434705727,,"73,360","516,444",,,0.37134621402209,0.0968332081892402
87,Nusa Tenggara Barat,Jahe,2016,"60,077","388,833",,11.0033823517692,,"61,405","401,594",,,0.0221102347306152,0.0328189521146363
88,Nusa Tenggara Barat,Jahe,2017,"171,821","226,435",,12.0542085162193,,"160,779","243,951",,,0.0642620421415826,0.0773551313213904
89,Nusa Tenggara Barat,Jahe,2018,"280,465","1,258,027",,12.544204218976,,"268,496","1,156,619",,,0.0426739765542257,0.0806084520315734
90,Nusa Tenggara Barat,Jahe,2019,"158,808","698,065",,11.97545120436,,"169,777","743,920",,,0.0690698473412668,0.0656893542744695
91,Nusa Tenggara Timur,Jahe,2015,"1,361,421","1,978,063",,14.1240395651745,,"1,242,257","1,854,649",,,0.0875294384090907,0.0623914688717391
92,Nusa Tenggara Timur,Jahe,2016,"831,428","2,060,222",,13.6308999833668,,"872,511","2,039,665",,,0.0494124066583825,0.00997820895470682
93,Nusa Tenggara Timur,Jahe,2017,"636,393","226,435",,13.3635715760138,,"660,005","407,758",,,0.0371025228817988,0.800772704922347
94,Nusa Tenggara Timur,Jahe,2018,"871,646","1,062,736",,13.678138657163,,"850,482","997,238",,,0.0242806384880654,0.061631301900087
95,Nusa Tenggara Timur,Jahe,2019,"916,259","1,159,878",,13.7280543547814,,"909,681","1,143,614",,,0.00717887861571541,0.0140221474375831
96,Kalimantan Barat,Jahe,2015,"1,487,320","3,172,939",,14.2124864006765,,"1,429,556","2,970,007",,,0.0388375542681841,0.0639572642375289
97,Kalimantan Barat,Jahe,2016,"1,482,279","1,866,449",,14.209091326229,,"1,477,007","1,976,805",,,0.00355687905004092,0.0591260464104531
98,Kalimantan Barat,Jahe,2017,"1,069,248","2,793,836",,13.8824661556175,,"1,110,024","2,712,133",,,0.038135092408738,0.0292440662158859
99,Kalimantan Barat,Jahe,2018,"974,025","1,566,808",,13.7891922496464,,"987,625","1,681,340",,,0.0139625647481182,0.0730992486009564
100,Kalimantan Barat,Jahe,2019,"1,265,480","1,987,529",,14.0509620548124,,"1,237,694","1,956,910",,,0.0219564997369546,0.0154054865361981
